season,matchId,date,team,venue,opponent,playerId,player,minute,x,y,situation,shotType,xG,result,player_assist,shot,onTarget,goal
2023,22283,13/08/2023,Liverpool,away,Chelsea,6854,Diogo Jota,1,0.8669999694824219,0.529000015258789,OpenPlay,Head,0.03263983130455017,MissedShots,Alexis Mac Allister,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,6854,Diogo Jota,5,0.8680000305175781,0.3509999847412109,OpenPlay,RightFoot,0.06196671351790428,MissedShots,Dominik Szoboszlai,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,1250,Mohamed Salah,11,0.8190000152587891,0.5279999923706055,OpenPlay,RightFoot,0.06408040970563889,ShotOnPost,Cody Gakpo,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,10408,Luis Díaz,17,0.9,0.545,OpenPlay,LeftFoot,0.3949512243270874,Goal,Mohamed Salah,1,1,1
2023,22283,13/08/2023,Liverpool,away,Chelsea,1250,Mohamed Salah,25,0.850999984741211,0.445,OpenPlay,LeftFoot,0.10087071359157562,BlockedShot,Luis Díaz,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,1250,Mohamed Salah,40,0.8590000152587891,0.315,OpenPlay,LeftFoot,0.04292548820376396,MissedShots,,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,10408,Luis Díaz,46,0.8919999694824219,0.6480000305175782,OpenPlay,RightFoot,0.08316118270158768,MissedShots,Dominik Szoboszlai,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,10408,Luis Díaz,48,0.8680000305175781,0.395,FromCorner,RightFoot,0.057123709470033646,MissedShots,,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,833,Virgil van Dijk,48,0.8190000152587891,0.74,FromCorner,RightFoot,0.018909156322479248,MissedShots,Diogo Jota,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,10408,Luis Díaz,52,0.960999984741211,0.5670000076293945,FromCorner,Head,0.3838590383529663,BlockedShot,Dominik Szoboszlai,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,9788,Dominik Szoboszlai,53,0.7719999694824219,0.639000015258789,OpenPlay,RightFoot,0.020644547417759895,BlockedShot,Andrew Robertson,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,10720,Darwin Núñez,81,0.7769999694824219,0.5979999923706054,OpenPlay,LeftFoot,0.023715069517493248,BlockedShot,Harvey Elliott,1,0,0
2023,22283,13/08/2023,Liverpool,away,Chelsea,10720,Darwin Núñez,92,0.7659999847412109,0.6840000152587891,OpenPlay,RightFoot,0.015093740075826645,BlockedShot,,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,556,Marcus Rashford,10,0.8930000305175781,0.32,OpenPlay,RightFoot,0.059324927628040314,SavedShot,Antony,1,1,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,10552,Alejandro Garnacho,12,0.794000015258789,0.655,FromCorner,RightFoot,0.019552553072571754,BlockedShot,,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,556,Marcus Rashford,37,0.9159999847412109,0.500999984741211,OpenPlay,Head,0.060597602277994156,BlockedShot,Aaron Wan-Bissaka,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,1228,Bruno Fernandes,37,0.7290000152587891,0.4179999923706055,OpenPlay,LeftFoot,0.016547512263059616,BlockedShot,Antony,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,10552,Alejandro Garnacho,41,0.8980000305175782,0.7240000152587891,OpenPlay,LeftFoot,0.045268017798662186,MissedShots,Marcus Rashford,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,11094,Antony,45,0.89,0.315,OpenPlay,RightFoot,0.056723639369010925,BlockedShot,Aaron Wan-Bissaka,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,556,Marcus Rashford,46,0.88,0.3609999847412109,OpenPlay,RightFoot,0.08383027464151382,BlockedShot,Antony,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,2245,Raphael Varane,46,0.9209999847412109,0.514000015258789,FromCorner,Head,0.10235649347305298,MissedShots,Bruno Fernandes,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,11094,Antony,50,0.8590000152587891,0.500999984741211,OpenPlay,LeftFoot,0.06346779316663742,BlockedShot,Bruno Fernandes,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,10552,Alejandro Garnacho,51,0.860999984741211,0.605,OpenPlay,LeftFoot,0.08149542659521103,BlockedShot,Casemiro,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,11094,Antony,52,0.9419999694824219,0.3060000038146973,OpenPlay,LeftFoot,0.28685417771339417,BlockedShot,Casemiro,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,10552,Alejandro Garnacho,58,0.815,0.6509999847412109,OpenPlay,LeftFoot,0.034532465040683746,MissedShots,,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,2245,Raphael Varane,75,0.9690000152587891,0.5109999847412109,OpenPlay,Head,0.789081335067749,Goal,Aaron Wan-Bissaka,1,1,1
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,556,Marcus Rashford,81,0.8640000152587891,0.6129999923706054,OpenPlay,LeftFoot,0.12816749513149261,BlockedShot,Jadon Sancho,1,0,0
2023,22284,14/08/2023,Manchester United,home,Wolverhampton Wanderers,9324,Facundo Pellistri,84,0.9690000152587891,0.455,OpenPlay,RightFoot,0.1430738866329193,MissedShots,Bruno Fernandes,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,7080,Matheus Cunha,2,0.7369999694824219,0.35200000762939454,OpenPlay,RightFoot,0.0168922059237957,BlockedShot,Nélson Semedo,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,11384,João Gomes,17,0.8880000305175781,0.6329999923706054,SetPiece,Head,0.017458826303482056,BlockedShot,Pedro Neto,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,2199,Pablo Sarabia,25,0.8590000152587891,0.649000015258789,OpenPlay,LeftFoot,0.06396590173244476,BlockedShot,Matheus Cunha,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,1299,Mario Lemina,26,0.695,0.5840000152587891,OpenPlay,RightFoot,0.011781368404626846,BlockedShot,Matheus Nunes,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,7080,Matheus Cunha,32,0.889000015258789,0.33799999237060546,OpenPlay,RightFoot,0.11956710368394852,MissedShots,Pablo Sarabia,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,6382,Pedro Neto,45,0.980999984741211,0.3129999923706055,OpenPlay,RightFoot,0.05218026041984558,SavedShot,Pablo Sarabia,1,1,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,6382,Pedro Neto,48,0.9169999694824219,0.44799999237060545,OpenPlay,RightFoot,0.13522909581661224,MissedShots,Pablo Sarabia,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,7080,Matheus Cunha,48,0.9690000152587891,0.5770000076293945,OpenPlay,RightFoot,0.47149643301963806,ShotOnPost,Pedro Neto,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,7080,Matheus Cunha,54,0.7569999694824219,0.5159999847412109,OpenPlay,RightFoot,0.043524596840143204,SavedShot,João Gomes,1,1,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,804,Craig Dawson,58,0.9230000305175782,0.5820000076293945,FromCorner,RightFoot,0.09806334227323532,BlockedShot,,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,7080,Matheus Cunha,63,0.915,0.5629999923706055,SetPiece,Head,0.040286704897880554,MissedShots,Pedro Neto,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,8845,Hee-Chan Hwang,66,0.7930000305175782,0.6809999847412109,OpenPlay,RightFoot,0.019234422594308853,MissedShots,Rayan Ait Nouri,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,6382,Pedro Neto,71,0.875,0.45,OpenPlay,LeftFoot,0.11975923925638199,SavedShot,,1,1,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,8845,Hee-Chan Hwang,80,0.8669999694824219,0.53,OpenPlay,RightFoot,0.0986924096941948,MissedShots,Pedro Neto,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,8778,Fabio Silva,82,0.9459999847412109,0.395,OpenPlay,RightFoot,0.07816250622272491,SavedShot,,1,1,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,8778,Fabio Silva,83,0.905,0.435,OpenPlay,RightFoot,0.08495936542749405,SavedShot,João Gomes,1,1,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,7332,Max Kilman,87,0.9219999694824219,0.6029999923706054,SetPiece,Head,0.017349420115351677,SavedShot,Matheus Nunes,1,1,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,8778,Fabio Silva,89,0.9209999847412109,0.44599998474121094,OpenPlay,RightFoot,0.08854648470878601,BlockedShot,Sasa Kalajdzic,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,8845,Hee-Chan Hwang,93,0.8680000305175781,0.6569999694824219,OpenPlay,LeftFoot,0.06135891377925873,BlockedShot,Fabio Silva,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,1299,Mario Lemina,93,0.789000015258789,0.4540000152587891,FromCorner,RightFoot,0.02470371127128601,BlockedShot,Max Kilman,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,1299,Mario Lemina,94,0.8490000152587891,0.5129999923706055,OpenPlay,RightFoot,0.060725368559360504,BlockedShot,Craig Dawson,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,10140,Hugo Bueno,94,0.7930000305175782,0.624000015258789,OpenPlay,RightFoot,0.01879335753619671,BlockedShot,,1,0,0
2023,22284,14/08/2023,Wolverhampton Wanderers,away,Manchester United,8845,Hee-Chan Hwang,95,0.9169999694824219,0.5659999847412109,OpenPlay,Head,0.04331051930785179,MissedShots,,1,0,0
